order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
86,Yx8wOG8AGz,Sarah Flowers,441,KV HYPE 6MM YOGA MATS kid Yoga Mat with Carry STRAP for Home Gym  Outdoor Workout for Men  Women GRAY GRAY,sports & fitness,Bank Transfer,47,610.53,1976-12-29T03:07:16.393-08:00,US,San Diego,Etsy,8ywV8DE99Us6,true,""
87,ciNiHyW7AD,Katherine Payne,241,MRF Savari 4510 85P TubeType auto Tyre,car & motorbike,Digital Wallet,55,1595.0,1977-04-04T13:17:56.916-08:00,UK,Birmingham,AliExpress,9f8vrkeWYanH,false,Authentication errors
88,ak6Y716FsM,Cynthia Hale,41,Lavie Womens Frappe Party Sling Bag  Ladies Purse Handbag,accessories,Gift Card,79,2053.21,1988-06-16T04:58:36.268-07:00,US,San Diego,Walmart,WzyyJzUapksM,false,Insufficient balance
89,hIK80OOlya,Michelle Kelly,41,Lavie Womens Frappe Party Sling Bag  Ladies Purse Handbag,accessories,Digital Wallet,54,1403.46,2000-03-02T06:10:48.515-08:00,UK,Birmingham,Amazon,teKUvM2t7IIV,true,""
90,Aq7CJWQJEb,John Velazquez,541,WOBBOX Baby Monthly Milestone Cards Record 012 Months Growth Milestones Cards 13 Pcs Beige,toys & baby products,Credit Card,25,99.75,2021-02-19T12:56:44.325-08:00,US,Chicago,Amazon,Z7eXwArkRzYa,true,""
91,XA5M9Nok2I,Jeremy Warren,141,OTTOMATE Smart Shield Ceiling fan with Mosquito Repellent Smart BLDC with Remote Angel White Pack of 1,appliances,Credit Card,18,1187.82,1999-09-05T18:00:02.870-07:00,UK,Liverpool,AliExpress,VLmJYlTtQjaR,false,"Incorrect card details (number, expiry, CVV)"
92,hiEJsE2hSS,Angelica Gonzalez DDS,541,WOBBOX Baby Monthly Milestone Cards Record 012 Months Growth Milestones Cards 13 Pcs Beige,toys & baby products,Credit Card,49,195.51,1988-06-27T23:11:56.545-07:00,DE,Duisburg,AliExpress,qESZbf6F5vgU,true,""
93,jmlrsbvuQ4,Michael Gonzalez,141,OTTOMATE Smart Shield Ceiling fan with Mosquito Repellent Smart BLDC with Remote Angel White Pack of 1,appliances,Bank Transfer,65,4289.35,1971-08-14T17:02:11.054-07:00,DE,Stuttgart,Amazon,W6Iw207KFsff,false,Network or bank server downtime
94,RO6eY3fz6x,Emily Garcia,141,OTTOMATE Smart Shield Ceiling fan with Mosquito Repellent Smart BLDC with Remote Angel White Pack of 1,appliances,Debit Card,24,1583.76,1973-01-24T14:52:09.132-08:00,UK,Liverpool,Etsy,ewCrLiAQGI5X,true,""
95,C3HC0Dgus0,Jessica Morgan,341,Lalapool Swimming Pool Scrub BrushHeavy Duty 18 Aluminum Stainless Steel Wire Bristle Pool Brush for WallsTiles  Floor,industrial supplies,Gift Card,77,1924.23,2023-12-05T02:01:00.453-08:00,DE,Duisburg,Amazon,Xu2T3u7ut4i1,true,""
96,4BfO6r7d8c,Michelle Orr,541,WOBBOX Baby Monthly Milestone Cards Record 012 Months Growth Milestones Cards 13 Pcs Beige,toys & baby products,Gift Card,76,303.24,1979-02-25T15:33:35.424-08:00,US,Peoenix,AliExpress,sTD1zpCo5Web,true,""
97,jhjSN3xkXK,Alexa Carlson,41,Lavie Womens Frappe Party Sling Bag  Ladies Purse Handbag,accessories,Credit Card,77,2001.23,2020-09-20T19:31:55.125-07:00,UK,Sheffield,Amazon,UgL8qz2DF2kd,true,""
98,EdNmq4clLB,Michele Howe,441,KV HYPE 6MM YOGA MATS kid Yoga Mat with Carry STRAP for Home Gym  Outdoor Workout for Men  Women GRAY GRAY,sports & fitness,Digital Wallet,80,1039.2,2003-07-18T07:04:08.303-07:00,IN,Pune,Amazon,eurEEloDtX6c,true,""
99,SLCRrLRgvS,Thomas Lee,341,Lalapool Swimming Pool Scrub BrushHeavy Duty 18 Aluminum Stainless Steel Wire Bristle Pool Brush for WallsTiles  Floor,industrial supplies,Gift Card,61,1524.39,1994-12-07T07:27:57.635-08:00,US,Denver,Etsy,CG3dZbLYfA04,true,""
